,FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,DeltaOwn,Value,NumTrades,NumTradesCAT,TradeToFileTime,TradeToFileTimeCAT,%VolumeChange,%VolumeChangeCAT,%FuturePriceChange
4527,2021-06-23,2021-06-21,ENSG,"Ensign Group, Inc",Daniels Lee A,Dir,S - Sale+OE,83.72,-983.0,44004.0,-2.1850756885322427,-82296.76,1,1,2,>1,8.620689655172415,0 to 10%,4.621703743585044
4528,2021-06-23,2021-06-22,CRM,"Salesforce.Com, Inc.",Benioff Marc,"Chair of the Board, CEO",S - Sale+OE,242.64,-20000.0,28986249.0,-0.06895065956304795,-4852800.0,3,>2,1,1,0.5653773669568339,0 to 10%,1.6415817403323039
4529,2021-06-23,2021-06-21,IRMD,Iradimed Corp,Susi Roger E.,"Pres, CEO, COB, 10%",S - Sale,27.87,-10000.0,5721050.0,-0.17448809554968112,-278700.0,1,1,2,>1,15.286624203821656,>10%,2.851037632342706
4530,2021-06-23,2021-06-21,QTWO,"Q2 Holdings, Inc.",Breeden John E,COO,S - Sale,105.0,-5000.0,66013.0,-7.040964330474702,-525000.0,1,1,2,>1,-23.856209150326798,<-10%,-1.490450392979564
4531,2021-06-23,2021-06-21,TTD,"Trade Desk, Inc.",Grayson Blake Jeffrey,CFO,S - Sale+OE,61.5,-8810.0,212520.0,-3.9804816337595446,-541815.0,1,1,2,>1,-14.018019098445441,<-10%,22.29699031525419
4532,2021-06-23,2021-06-21,DTIL,Precision Biosciences Inc,Thomson David S.,COO,S - Sale+OE,10.77,-15000.0,111513.0,-11.856489056460601,-161550.0,1,1,2,>1,37.16646989374262,>10%,13.457949156323533
4533,2021-06-23,2021-06-23,CVV,Cvd Equipment Corp,Rosenbaum Leonard A,"Dir, 10%",S - Sale,4.26,-2800.0,704745.0,-0.39573454691927723,-11928.0,2,2,0,0,11.870503597122303,>10%,10.849058089115472
4534,2021-06-23,2021-06-21,PTON,"Peloton Interactive, Inc.",Cortese Thomas,"COO, Head of Prod. Dev.",S - Sale+OE,107.23,-40000.0,106413.0,-27.31997841721705,-4289200.0,2,2,2,>1,-39.801830548324794,<-10%,8.035405636932659
4535,2021-06-23,2021-06-21,ZI,Zoominfo Technologies Inc.,Mironov Jason,Dir,S - Sale+OE,51.71,-174330.0,0.0,-100.0,-9014604.3,10,>2,2,>1,235.76692968004855,>10%,2.162776341205172
4536,2021-06-23,2021-06-23,GLTO,"Galecto, Inc.",Freve Jonathan,CFO,P - Purchase,4.74,2000.0,2000.0,inf,9480.0,2,2,0,0,310.5848434925865,>10%,10.707075358191418
4537,2021-06-23,2021-06-21,IBKR,"Interactive Brokers Group, Inc.",Peterffy Thomas,COB,S - Sale,63.92,-40000.0,7147511.0,-0.5565208874115114,-2556800.0,1,1,2,>1,-4.7071788413098234,-10 to 0%,2.366319717576422
4538,2021-06-23,2021-06-22,LMNR,Limoneira Co,Chess Elizabeth Blanchard,Dir,S - Sale,18.18,-1431.0,133323.0,-1.0619350817044393,-26015.579999999998,2,2,1,1,24.18032786885246,>10%,-4.182512026864089
4539,2021-06-23,2021-06-22,SAM,Boston Beer Co Inc,Koch C James,"COB, 10%",S - Sale,997.9,-2500.0,232907.0,-1.0619905100528022,-2494750.0,2,2,1,1,-2.091112770724421,-10 to 0%,2.7474702939926643
4540,2021-06-23,2021-06-21,MRAM,Everspin Technologies Inc,Aggarwal Sanjeev,"CTO, VP, Technology R, D",S - Sale,6.06,-202.0,33627.0,-0.5971208135032073,-1224.12,1,1,2,>1,-61.170212765957444,<-10%,5.511809604551805
4541,2021-06-23,2021-06-21,REGN,"Regeneron Pharmaceuticals, Inc.",Yancopoulos George,"Pres, Chief Scientific",S - Sale+OE,538.9,-80000.0,1207021.0,-6.2159047909863165,-43112000.0,1,1,2,>1,-2.9438682123245883,-10 to 0%,3.9165723816718034
4542,2021-06-23,2021-06-21,TTGT,Techtarget Inc,Marino Roger M,Dir,S - Sale,70.54,-20000.0,1534807.0,-1.2863332876685016,-1410800.0000000002,1,1,2,>1,82.0570150922303,>10%,4.234319037128565
4543,2021-06-23,2021-06-21,CODA,"Coda Octopus Group, Inc.",Cunningham Blair Graeme,Pres of Technology,S - Sale,9.49,-7492.0,27298.0,-21.534923828686406,-71099.08,2,2,2,>1,561.3065326633166,>10%,-3.7057236568913754
4544,2021-06-23,2021-06-21,NKTX,"Nkarta, Inc.",Hastings Paul J,CEO,S - Sale,26.61,-8500.0,227561.0,-3.6007642092509986,-226185.0,1,1,2,>1,17.958515283842793,>10%,11.915534663903168
4545,2021-06-23,2021-06-23,GLTO,"Galecto, Inc.",Winslow Garrett,GC,P - Purchase,4.8,2000.0,2000.0,inf,9600.0,2,2,0,0,310.5848434925865,>10%,10.707075358191418
4546,2021-06-23,2021-06-21,ABMD,Abiomed Inc,Minogue Michael R,"COB, Pres, CEO",S - Sale+OE,325.35,-25000.0,495000.0,-4.8076923076923075,-8133750.000000001,1,1,2,>1,37.99896319336444,>10%,-3.158222964433979
4547,2021-06-23,2021-06-23,KAI,Kadant Inc,Krause Stacy D.,"VP, GC, Secretary",S - Sale,175.0,-1762.0,0.0,-100.0,-308350.0,1,1,0,0,111.32075471698113,>10%,3.441276256657213
4548,2021-06-23,2021-06-22,CRM,"Salesforce.Com, Inc.",Harris Parker,"Co-Founder, CTO",S - Sale+OE,242.65,-5300.0,1968082.0,-0.26857445745425873,-1286045.0,3,>2,1,1,0.5653773669568339,0 to 10%,1.6415817403323039
4549,2021-06-23,2021-06-21,OXM,Oxford Industries Inc,Grassmyer Scott,EVP,S - Sale,100.54,-1000.0,35097.0,-2.7703133224367678,-100540.0,1,1,2,>1,-8.21361648969394,-10 to 0%,-2.8686447084983775
4550,2021-06-23,2021-06-22,CIEN,Ciena Corp,Hamilton Rick,"SVP, Software, Services",S - Sale,57.04,-3143.0,64947.0,-4.615949478631223,-179276.72,2,2,1,1,-42.23532078893675,<-10%,1.678907099246307
4551,2021-06-23,2021-06-21,DLTR,"Dollar Tree, Inc.",McNeely Richard L,Chief Merchandising Officer,S - Sale,101.16,-7635.0,497.0,-93.88834235120511,-772356.6,1,1,2,>1,-36.073059360730596,<-10%,-3.0939003406653653
4552,2021-06-23,2021-06-22,SBGI,Sinclair Broadcast Group Inc,Smith Frederick G,"VP, 10%",S - Sale,32.1,-100000.0,589000.0,-14.513788098693759,-3210000.0,1,1,1,1,-20.998561742346414,<-10%,3.908118602031827
4553,2021-06-23,2021-06-21,CBOE,"Cboe Global Markets, Inc.",Schell Brian N,"EVP, CFO, Treasurer",S - Sale,118.28,-11974.0,15117.0,-44.19918053966262,-1416284.72,1,1,2,>1,35.89173904261765,>10%,2.594990427420927
4554,2021-06-23,2021-06-21,QUOT,Quotient Technology Inc.,Boal Steven R.,"CEO, COB",S - Sale,10.76,-5000.0,4546992.0,-0.10984202081198736,-53800.0,1,1,2,>1,-2.8541774779449924,-10 to 0%,-1.6637524762545952
4555,2021-06-23,2021-06-21,MEDP,"Medpace Holdings, Inc.","Medpace Investors, LLC",10%,S - Sale,182.11,-21478.0,6255207.0,-0.34218699839166694,-3911358.58,2,2,2,>1,26.666666666666668,>10%,3.1384971915083817
4556,2021-06-23,2021-06-22,AUPH,Aurinia Pharmaceuticals Inc.,Martin Michael Robert,Chief Business Officer,S - Sale,13.76,-5000.0,216861.0,-2.2536633297424964,-68800.0,1,1,1,1,-44.443215441196806,<-10%,-6.3082446342146214
4557,2021-06-23,2021-06-22,ASRV,Ameriserv Financial Inc /pa/,Kunkle Kim W,Dir,P - Purchase,3.9,100.0,99299.0,0.1008074678172159,390.0,1,1,1,1,-48.888888888888886,<-10%,-3.826532970612721
4558,2021-06-23,2021-06-23,BRID,Bridgford Foods Corp,Bridgford Richard Eugene,V.P. Ind. Relations & Safety,P - Purchase,13.08,175.0,38105.0,0.46137621935143686,2289.0,1,1,0,0,88.28125,>10%,6.768063643656789
4559,2021-06-23,2021-06-21,RDFN,Redfin Corp,Chandler Kerry D,Dir,S - Sale,58.62,-2287.0,0.0,-100.0,-134063.94,1,1,2,>1,30.91833116652878,>10%,7.199741299224657
4560,2021-06-23,2021-06-18,CHRA,"Charah Solutions, Inc.","Bcp Energy Services Fund Ugp, LLC",10%,S - Sale,5.45,-40000.0,5238776.0,-0.757751418131779,-218000.0,1,1,5,>1,93.30453563714903,>10%,7.524745014880152
4561,2021-06-23,2021-06-21,APTO,Aptose Biosciences Inc.,Whitehead Warren,Dir,S - Sale,3.31,-25000.0,15000.0,-62.5,-82750.0,1,1,2,>1,-19.882950870167875,<-10%,2.095813576653538
4562,2021-06-23,2021-06-21,PHAT,"Phathom Pharmaceuticals, Inc.",Takeda Pharmaceutical Co Ltd,10%,S - Sale,35.31,-9394.0,917789.0,-1.0131764710957816,-331702.14,1,1,2,>1,3.600654664484452,0 to 10%,-2.242664769042996
4563,2021-06-23,2021-06-21,RPHM,"Reneo Pharmaceuticals, Inc.",Muralidhar Bali,Dir,P - Purchase,8.94,47274.0,1941511.0,2.4956750396069762,422629.56,1,1,2,>1,3.25,0 to 10%,-2.502604455677713
4564,2021-06-23,2021-06-21,ATRC,"Atricure, Inc.",Noznesky Justin J,"Chief Mktg, Strategy Officer",S - Sale+OE,76.36,-21000.0,34808.0,-37.62901376146789,-1603560.0,1,1,2,>1,-41.67160640189686,<-10%,3.524859218210149
4565,2021-06-23,2020-05-22,AMSWA,American Software Inc,McKenna Matthew G,Dir,P - Purchase,16.3,102.0,13102.0,0.7846153846153846,1662.6000000000001,2,2,397,>1,16.795865633074936,>10%,1.5479808256212675
4566,2021-06-23,2021-06-22,FRXX,Forecross Corp,Green Russell Paul,10%,P - Purchase,0.07,12003.0,2311700.0,0.5219383249184566,840.21,1,1,1,1,-53.69529689486109,<-10%,25.000004656612976
4567,2021-06-23,2021-06-22,DCI,Donaldson Co Inc,Wiehoff John,Dir,S - Sale+OE,61.94,-14400.0,58837.0,-19.662192607561753,-891936.0,1,1,1,1,16.025848142164783,>10%,2.4627356249205787
4568,2021-06-23,2021-06-21,NWPX,Northwest Pipe Co,Larson Keith R,Dir,S - Sale,28.76,-1000.0,20414.0,-4.669842159335015,-28760.0,1,1,2,>1,184.23423423423424,>10%,4.842790563401282
4569,2021-06-23,2021-06-22,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1590.0,28.0,377011.0,0.007427390625041447,44520.0,2,2,1,1,-12.753036437246964,<-10%,-3.4169255982859683
4570,2021-06-23,2021-06-21,RGR,Sturm Ruger & Co Inc,Dineen Thomas Anthony,"Treasurer, CFO",S - Sale,83.79,-5000.0,19657.0,-20.278217139149127,-418950.00000000006,1,1,2,>1,-21.96652719665272,<-10%,1.9812365199873136
4571,2021-06-23,2021-06-21,CONN,Conns Inc,Arden Jewell Stephens 2012 Trust,10%,S - Sale,25.95,-4524.0,42832.0,-9.553171720584508,-117397.8,9,>2,2,>1,2.502120441051739,0 to 10%,-2.864782243152706
4572,2021-06-23,2021-06-21,CONN,Conns Inc,"Craig Dobbs Campbell, Jr. 2012 Trust",10%,S - Sale,25.95,-4425.0,41907.0,-9.55063455063455,-114828.75,9,>2,2,>1,2.502120441051739,0 to 10%,-2.864782243152706
4573,2021-06-23,2021-06-21,SENEA,Seneca Foods Corp,Wolcott Arthur S,COB,P - Purchase,46.42,416.0,33551.0,1.255470046778331,19310.72,1,1,2,>1,105.57491289198606,>10%,5.481397602033703
4574,2021-06-23,2021-06-21,CONN,Conns Inc,Elizabeth Chisum Campbell 2012 Trust,10%,S - Sale,25.95,-4425.0,41907.0,-9.55063455063455,-114828.75,9,>2,2,>1,2.502120441051739,0 to 10%,-2.864782243152706
4575,2021-06-23,2021-06-21,CONN,Conns Inc,Elizabeth S. Campbell Trust A,10%,S - Sale,25.95,-4724.0,44743.0,-9.54980087735258,-122587.8,9,>2,2,>1,2.502120441051739,0 to 10%,-2.864782243152706
4576,2021-06-23,2021-06-21,CONN,Conns Inc,"Snow Lake Holdings, Inc.",10%,S - Sale,25.95,-4724.0,45889.0,-9.33357042657025,-122587.8,9,>2,2,>1,2.502120441051739,0 to 10%,-2.864782243152706
4577,2021-06-23,2021-06-21,CONN,Conns Inc,Susan Stephens Campbell 2012 Trust,10%,S - Sale,25.95,-4425.0,41907.0,-9.55063455063455,-114828.75,9,>2,2,>1,2.502120441051739,0 to 10%,-2.864782243152706
4578,2021-06-23,2021-06-21,CONN,Conns Inc,"W.R. Stephens, III 2012 Trust",10%,S - Sale,25.95,-4524.0,42832.0,-9.553171720584508,-117397.8,9,>2,2,>1,2.502120441051739,0 to 10%,-2.864782243152706
4579,2021-06-23,2021-06-21,CONN,Conns Inc,Stephens W. R. Jr.,10%,S - Sale,25.95,-12470.0,4436144.0,-0.2803120252734897,-323596.5,9,>2,2,>1,2.502120441051739,0 to 10%,-2.864782243152706
4580,2021-06-23,2021-06-21,MGNX,Macrogenics Inc,Biotech Target N V,10%,P - Purchase,21.74,75000.0,6275564.0,1.209567387740857,1630499.9999999998,1,1,2,>1,6.534945081916917,0 to 10%,6.2157942037926714
4581,2021-06-23,2021-06-21,CLAR,Clarus Corp,Sokolow Nicolas,Dir,S - Sale,24.23,-4809.0,578027.0,-0.8251034596353005,-116522.07,1,1,2,>1,2.091152815013405,0 to 10%,3.939265701325494
4582,2021-06-23,2021-06-21,MEDP,"Medpace Holdings, Inc.",Troendle August J.,"Pres, CEO, 10%",S - Sale,182.11,-21478.0,6961850.0,-0.3075610940800719,-3911358.58,2,2,2,>1,26.666666666666668,>10%,3.1384971915083817
4583,2021-06-23,2021-06-21,CONN,Conns Inc,Stephens Carol,10%,S - Sale,25.95,-1135.0,10732.0,-9.564338080391,-29453.25,9,>2,2,>1,2.502120441051739,0 to 10%,-2.864782243152706
4584,2021-06-23,2021-06-22,GTEC,Greenland Technologies Holding Corp.,Jin Jing,CFO,S - Sale,5.0,-135000.0,0.0,-100.0,-675000.0,2,2,1,1,49.78448275862069,>10%,-14.070895387463722
4585,2021-06-23,2021-06-21,RPT,Rpt Realty,Merk Raymond J.,Chief Accounting Officer,S - Sale,12.9,-2460.0,33621.0,-6.817992849422134,-31734.0,4,>2,2,>1,84.78860294117646,>10%,-2.0439095910975187
4586,2021-06-23,2021-06-21,MRNA,"Moderna, Inc.",Andres Juan,See remarks,S - Sale+OE,200.86,-5000.0,0.0,-100.0,-1004300.0000000001,1,1,2,>1,44.62513535261218,>10%,10.573483369941522
4587,2021-06-23,2021-06-21,RDI,Reading International Inc,Tompkins Sidney Craig,"EVP, GC",S - Sale,0.0,-12000.0,56743.0,-17.45632282559679,-0.0,1,1,2,>1,35.874439461883405,>10%,1.3274288048034801
4588,2021-06-23,2021-06-21,CRC,California Resources Corp,Ares Management LLC,10%,S - Sale,33.07,-180000.0,14471592.0,-1.228535438333254,-5952600.0,7,>2,2,>1,-50.95725632431936,<-10%,-10.534353474624284
4589,2021-06-23,2021-06-21,RPT,Rpt Realty,Collier Timothy,EVP-Leasing,S - Sale,12.95,-3356.0,70499.0,-4.544038995328685,-43460.2,4,>2,2,>1,84.78860294117646,>10%,-2.0439095910975187
4590,2021-06-23,2021-06-21,CRC,California Resources Corp,Ares Management LLC,10%,S - Sale,33.07,-180000.0,14471592.0,-1.228535438333254,-5952600.0,7,>2,2,>1,-50.95725632431936,<-10%,-10.534353474624284
4591,2021-06-23,2021-06-21,RPT,Rpt Realty,Ohlberg Heather,EVP GC,S - Sale,13.26,-1375.0,34272.0,-3.8572670911998204,-18232.5,4,>2,2,>1,84.78860294117646,>10%,-2.0439095910975187
4592,2021-06-23,2021-06-21,NXRT,"Nexpoint Residential Trust, Inc.",Mitts Brian,See Remarks,S - Sale,56.23,-2000.0,72923.0,-2.669407258118335,-112460.0,1,1,2,>1,20.49306625577812,>10%,-1.9869983321724782
4593,2021-06-23,2021-06-21,RPT,Rpt Realty,Fitzmaurice Michael,"EVP, CFO",S - Sale,13.24,-4600.0,165475.0,-2.7046891077465824,-60904.0,4,>2,2,>1,84.78860294117646,>10%,-2.0439095910975187
4594,2021-06-23,2021-06-21,CRC,California Resources Corp,Goldentree Asset Management LP,10%,S - Sale+OE,32.88,-405283.0,14932940.0,-2.6423073911495485,-13325705.040000001,7,>2,2,>1,-50.95725632431936,<-10%,-10.534353474624284
4595,2021-06-23,2021-06-21,APPN,Appian Corp,Kramer Robert Charles,GM,S - Sale+OE,140.63,-9563.0,117225.0,-7.542511909644446,-1344844.69,1,1,2,>1,-27.694802423828627,<-10%,12.195489639626409
4596,2021-06-23,2021-06-21,RIG,Transocean Ltd.,Mohn Frederik Wilhelm,"Dir, 10%",P - Purchase,4.15,2000000.0,77640354.0,2.6440912743480816,8300000.000000001,3,>2,2,>1,101.38650152425329,>10%,7.888634735540688
4597,2021-06-23,2021-06-21,RIG,Transocean Ltd.,Perestroika,"Dir, 10%",P - Purchase,4.15,2000000.0,77640354.0,2.6440912743480816,8300000.000000001,3,>2,2,>1,101.38650152425329,>10%,7.888634735540688
4598,2021-06-23,2021-06-22,RIG,Transocean Ltd.,De Saint Victor Diane,Dir,P - Purchase,4.18,10000.0,10000.0,inf,41800.0,3,>2,1,1,101.38650152425329,>10%,7.888634735540688
4599,2021-06-23,2021-06-21,ZI,Zoominfo Technologies Inc.,"Ta Associates, L.P.","Dir, 10%",S - Sale+OE,51.71,-174330.0,0.0,-100.0,-9014604.3,10,>2,2,>1,235.76692968004855,>10%,2.162776341205172
4600,2021-06-23,2021-06-21,ZI,Zoominfo Technologies Inc.,Crockett Todd,Dir,S - Sale+OE,51.71,-174330.0,0.0,-100.0,-9014604.3,10,>2,2,>1,235.76692968004855,>10%,2.162776341205172
4601,2021-06-23,2021-06-21,ZI,Zoominfo Technologies Inc.,Ta Atlantic & Pacific Vii-B L.P.,"Dir, 10%",S - Sale+OE,51.71,-174330.0,0.0,-100.0,-9014604.3,10,>2,2,>1,235.76692968004855,>10%,2.162776341205172
4602,2021-06-23,2021-06-21,PCVX,"Vaxcyte, Inc.",Pickering Grant,CEO,S - Sale+OE,22.05,-1137.0,935914.0,-0.1213381128668557,-25070.850000000002,1,1,2,>1,29.258353708231457,>10%,11.731845956554007
4603,2021-06-23,2021-06-21,PFMT,Performant Financial Corp,"Pcp Managers Gp, LLC",10%,S - Sale,3.3,-141099.0,12219955.0,-1.1414803300754126,-465626.69999999995,2,2,2,>1,54.37229437229437,>10%,3.9325872796185197
4604,2021-06-23,2021-06-21,OKTA,"Okta, Inc.",McKinnon Todd,CEO,S - Sale+OE,235.56,-18474.0,9787.0,-65.36923675736881,-4351735.44,1,1,2,>1,-47.866169463434844,<-10%,2.2887490895476135
4605,2021-06-23,2021-06-21,XPEL,"Xpel, Inc.",Crumly Richard K.,"Dir, 10%",S - Sale,86.83,-24000.0,4045199.0,-0.5897966651422061,-2083920.0,1,1,2,>1,-24.35174746335964,<-10%,-5.435026515175431
4606,2021-06-23,2021-06-21,PFMT,Performant Financial Corp,"Parthenon Dcs Holdings, LLC",10%,S - Sale,3.3,-141099.0,12219955.0,-1.1414803300754126,-465626.69999999995,2,2,2,>1,54.37229437229437,>10%,3.9325872796185197
4607,2021-06-23,2021-06-22,GTEC,Greenland Technologies Holding Corp.,Wang Peter,"Dir, 10%",S - Sale,5.0,-500000.0,6731949.0,-6.913765569972908,-2500000.0,2,2,1,1,49.78448275862069,>10%,-14.070895387463722
4608,2021-06-23,2021-06-21,DCT,"Duck Creek Technologies, Inc.",Dey Anirban,"Chief Product, Technology Ofc",S - Sale,40.46,-2000.0,426275.0,-0.46698966785359874,-80920.0,1,1,2,>1,-0.2572798503099053,-10 to 0%,12.891107916971945
4609,2021-06-23,2021-06-21,QLYS,"Qualys, Inc.",Posey Bruce K,"VP, GC, Corp. Sec.",S - Sale+OE,104.25,-9500.0,83367.0,-10.229683310540882,-990375.0,1,1,2,>1,-6.051080550098232,-10 to 0%,-0.538735862564774
4610,2021-06-23,2021-06-22,CIEN,Ciena Corp,Phipps Jason,"SVP Global Sales, Marketing",S - Sale,57.04,-3599.0,79357.0,-4.338444476589999,-205286.96,2,2,1,1,-42.23532078893675,<-10%,1.678907099246307
4611,2021-06-23,2021-06-21,MSI,"Motorola Solutions, Inc.",Molloy John P,"EVP, Products, Sales",S - Sale,208.53,-6040.0,37291.0,-13.939212111421384,-1259521.2,1,1,2,>1,-57.08487610367417,<-10%,1.729789544310715
4612,2021-06-23,2021-06-22,ADBE,Adobe Inc.,Parasnis Abhay,"EVP, CTO, Document Cloud",S - Sale,574.0,-5000.0,31455.0,-13.71553970648745,-2870000.0,3,>2,1,1,-31.7963212959838,<-10%,2.8768995164210223
4613,2021-06-23,2021-06-21,ATGE,Adtalem Global Education Inc.,Wardell Lisa W,"COB, Pres, CEO",S - Sale+OE,37.03,-25437.0,307044.0,-7.65066274463804,-941932.11,1,1,2,>1,45.13590844062947,>10%,2.7870679214908107
4614,2021-06-23,2021-06-21,PD,"Pagerduty, Inc.",Nelson Zachary,Dir,S - Sale,43.56,-6331.0,301625.0,-2.0558131681149256,-275778.36,1,1,2,>1,-21.991447770311545,<-10%,-2.1705802789270474
4615,2021-06-23,2021-06-21,ALL,Allstate Corp,Merten Jesse E,"President, Financial Products",S - Sale+OE,127.84,-15000.0,15394.0,-49.351845759031384,-1917600.0,1,1,2,>1,-25.161775771256583,<-10%,2.3157558218899874
4616,2021-06-23,2021-06-22,OSH,"Oak Street Health, Inc.",Price Geoffrey M,COO,S - Sale,59.33,-50000.0,6629400.0,-0.7485702308590592,-2966500.0,1,1,1,1,-31.420233463035018,<-10%,-4.496402888915903
4617,2021-06-23,2021-06-21,DASH,"Doordash, Inc.",Lee Gordon S,Chief Accounting Officer,S - Sale,175.15,-28802.0,92810.0,-23.68351807387429,-5044670.3,3,>2,2,>1,-26.53475935828877,<-10%,5.677184940593044
4618,2021-06-23,2021-06-21,HWBK,"Hawthorn Bancshares, Inc.",Guthrie Stephen Edward,"SVP, CFO",P - Purchase,21.73,200.0,12433.0,1.6349219324777242,4346.0,1,1,2,>1,25.592417061611375,>10%,5.195995464926414
4619,2021-06-23,2021-06-21,SWCH,"Switch, Inc.",Morton Erin Thomas,"Pres, GC",S - Sale,21.66,-100000.0,4328794.0,-2.257951035880197,-2166000.0,1,1,2,>1,8.147134822921416,0 to 10%,-1.6775336363523246
4620,2021-06-23,2021-06-22,CERT,"Certara, Inc.",Schemick Michael Andrew,CFO,S - Sale,26.94,-66666.0,830177.0,-7.433408076998984,-1795982.04,1,1,1,1,63.71650211565586,>10%,7.394762205276853
4621,2021-06-23,2021-06-21,TWLO,Twilio Inc,Lawson Jeff,"CEO, 10%",S - Sale+OE,359.21,-49500.0,163051.0,-23.288528400242765,-17780895.0,1,1,2,>1,-29.01178167828805,<-10%,3.832279617376198
4622,2021-06-23,2021-06-22,YMAB,"Y-Mabs Therapeutics, Inc.",Kruse Bo,"EVP, CFO, Secretary, Treas.",S - Sale,36.17,-4000.0,245077.0,-1.6059290902010221,-144680.0,1,1,1,1,-65.72811262648482,<-10%,-1.4323235220194235
4623,2021-06-23,2021-06-21,TWST,Twist Bioscience Corp,Banyai William,See Remarks,S - Sale,114.68,-20000.0,359789.0,-5.2660819560334815,-2293600.0,1,1,2,>1,-16.73905780153692,<-10%,12.069252600020702
4624,2021-06-23,2021-06-21,EMAN,Emagin Corp,Stillwater Holdings LLC,10%,S - Sale,3.99,-300.0,4056374.0,-0.007395220813898282,-1197.0,2,2,2,>1,4.393879952922715,0 to 10%,-6.793478137632175
4625,2021-06-23,2021-06-21,MRSN,"Mersana Therapeutics, Inc.",Lowinger Timothy B,"Chief Science, Tech. Officer",S - Sale+OE,13.78,-2220.0,31444.0,-6.594581749049429,-30591.6,1,1,2,>1,-53.10331895743484,<-10%,-4.734575805446055
4626,2021-06-24,2021-06-23,EAT,"Brinker International, Inc",Roberts Wyman,"Pres, CEO, Pres Chili's",S - Sale,58.04,-12500.0,223186.0,-5.303666743039468,-725500.0,1,1,1,1,30.650887573964496,>10%,4.282578050948944
4627,2021-06-24,2021-06-22,MDB,"Mongodb, Inc.",McMahon John Dennis,Dir,S - Sale+OE,380.55,-4000.0,41661.0,-8.760211121088018,-1522200.0,1,1,2,>1,-40.07047216349542,<-10%,-5.517083239618377
4628,2021-06-24,2021-06-23,SM,Sm Energy Co,Knott Kenneth J.,"SVP - Bus Dev, Land",S - Sale,25.0,-12257.0,60930.0,-16.747509803653653,-306425.0,1,1,1,1,46.787479406919275,>10%,-7.9541107229391175
4629,2021-06-24,2021-06-22,ILMN,"Illumina, Inc.",Dadswell Charles,"SVP, GC",S - Sale,461.01,-314.0,5890.0,-5.061250805931657,-144757.13999999998,1,1,2,>1,-14.977561705310396,<-10%,2.869227351813353
4630,2021-06-24,2021-06-23,VRSN,Verisign Inc/ca,Bidzos D James,"Exec. COB, CEO",S - Sale,226.42,-6000.0,810680.0,-0.7346818827447715,-1358520.0,1,1,1,1,28.634980098337625,>10%,-0.7583970230229948
4631,2021-06-24,2021-06-23,CRM,"Salesforce.Com, Inc.",Benioff Marc,"Chair of the Board, CEO",S - Sale+OE,242.18,-20000.0,28986249.0,-0.06895065956304795,-4843600.0,9,>2,1,1,11.26405497055149,>10%,0.8368516430974496
4632,2021-06-24,2021-06-22,META,Facebook Inc,Newstead Jennifer,"VP, GC",S - Sale,332.96,-250.0,8640.0,-2.81214848143982,-83240.0,4,>2,2,>1,-16.795340738841123,<-10%,3.6307541927212044
4633,2021-06-24,2021-06-23,DXCM,Dexcom Inc,Pacelli Steven Robert,"Managing Dir., Dexcom Ventures",S - Sale,426.92,-1079.0,51242.0,-2.062269452036467,-460646.68,2,2,1,1,99.94963062458025,>10%,1.2611730238970589
4634,2021-06-24,2021-06-22,DXCM,Dexcom Inc,Skyler Jay S,Dir,S - Sale,426.37,-20000.0,24868.0,-44.5751983596327,-8527400.0,2,2,2,>1,99.94963062458025,>10%,1.2611730238970589
4635,2021-06-24,2021-06-22,PFSI,"Pennymac Financial Services, Inc.",Spector David,"COB, CEO",S - Sale+OE,62.98,-15000.0,1246941.0,-1.188645110983794,-944700.0,3,>2,2,>1,11.146114611461146,>10%,-2.864336903683398
4636,2021-06-24,2021-06-23,CTLT,"Catalent, Inc.",Pravda Ricardo,"SVP, CHRO",S - Sale,110.58,-2800.0,11070.0,-20.187454938716655,-309624.0,1,1,1,1,-41.48904232963074,<-10%,-1.043382177703999
4637,2021-06-24,2021-06-22,NVTA,Invitae Corp,George Sean E,"Pres, CEO",S - Sale,33.02,-3675.0,776945.0,-0.4707796366990341,-121348.50000000001,1,1,2,>1,6.522354845235687,0 to 10%,-1.51824951171875
4638,2021-06-24,2021-06-22,ZI,Zoominfo Technologies Inc.,Mironov Jason,Dir,S - Sale+OE,52.5,-10400.0,0.0,-100.0,-546000.0,10,>2,2,>1,-60.09193265158558,<-10%,-1.8253692733238518
4639,2021-06-24,2021-06-22,CVNA,Carvana Co.,Garcia Ernest C. II,10%,S - Sale+OE,303.82,-35300.0,73964502.0,-0.047702830340005505,-10724846.0,4,>2,2,>1,29.086556444976434,>10%,-1.4285264733542697
4640,2021-06-24,2021-06-22,RVLV,"Revolve Group, Inc.",Pujades David,COO,S - Sale+OE,64.78,-13425.0,0.0,-100.0,-869671.5,4,>2,2,>1,-17.329039911871874,<-10%,1.0792920176373075
